CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL,ENDERECO,LATITUDE,LONGITUDE
85898,CANOAS,66,1597,SALAO PAROQUIAL SAO PIO X,"AV. RIO GRANDE DO SUL, 414",-29.9032321,-51.1824498
85898,CANOAS,134,1600,SALÃO PAROQUIAL SÃO CRISTÓVÃO,"RUA TUPI, 228",-29.8973884,-51.1657958
85898,CANOAS,66,1600,ESC EST ENS MEDIO TEREZA FRANCESCUTTI,"AV. RIO GRANDE DO SUL, 3430",-29.9016109,-51.2173413
85898,CANOAS,134,1619,VICENTE FREIRE - E.E. ENS.FUND. CEL.,"RUA TIETE, 276",-29.9004001,-51.1699978
85898,CANOAS,134,1627,CASTELO BRANCO-E.M.E.F.,"RUA TAPAJÓS, 275",-29.9027847,-51.1625254
85898,CANOAS,134,1635,GERMANO WITROCK-E.E.ENS. FUND.PROF.,"RUA ARAGUAIA, S/N",-29.9011804,-51.1688524
85898,CANOAS,134,1643,MIGUEL LAMPERT- COL. ESTADUAL,"RUA JOÃO LEIVAS DE CARVALHO, 461",-29.882808,-51.175418
85898,CANOAS,134,1651,EDGAR FONTOURA-E.M.E.F.PREF.,"RUA SÃO PEDRO, 555",-29.9184137,-51.1691768
85898,CANOAS,134,1678,"COMPLEXO PENITENCIÁRIO DE CANOAS - PECAN II, III E IV","ESTRADA DO NAZÁRIO, 3505",-29.9047642,-51.1297268
85898,CANOAS,134,1686,AUGUSTO SEVERO -ESCOLA EST. DE ENS. FUND.,"RUA ALEGRETE, 278",-29.9544285,-51.1728033
85898,CANOAS,134,1694,JACOB LONGONI - EMEF,"RUA PORTO SEGURO, 197",-29.9328288,-51.1582893
89737,CAPÃO DO LEÃO,164,1015,ESC. MUN. ALVARO BERCHON,PASSO DAS PEDRAS - 3 DISTRITO,,
89737,CAPÃO DO LEÃO,164,1023,ESC. MUN. PREF. ELBERTO MADRUGA,"AV. JUSCELINO K. DE OLIVEIRA, 2492",,
89737,CAPÃO DO LEÃO,164,1058,ESC. MUN. BARAO DE STO. ANGELO,"AV. TRES DE MAIO, 3100",-31.7625314,-52.40455
89737,CAPÃO DO LEÃO,164,1066,ESC. EST. PRES. CASTELO BRANCO,"RUA DR. EDUARDO OLINDO SICCA, 2515",,
89737,CAPÃO DO LEÃO,164,1082,ESC. EST. DR. DARIO DA SILVA TAVARES,"AV. NARCISO SILVA, 1957",-31.7664192,-52.5016265
89737,CAPÃO DO LEÃO,164,1155,ESC. MUN. PROF. MARGARIDA GASTAL,EMBRAPA/UFPEL,,
89737,CAPÃO DO LEÃO,164,1163,ARMAZEM TIO JULIO,FIGUEIRINHAS - 4 DISTRITO,,
89737,CAPÃO DO LEÃO,164,1171,ESC. MUN. COM. PARQUE FRAGATA,"RUA DIARI DA CUNHA QUINTANA, 473",-31.7565362,-52.4639068
89737,CAPÃO DO LEÃO,164,1201,COMUNIDADE SANTA RITA DE CASSIA,PAVAO - 2 DISTRITO,,
89737,CAPÃO DO LEÃO,164,1210,E.M.E.F . PROFESSORA DELFINA BORDALO DE PINHO,"BR 293, KM 37 - 3 DISTRITO",,
89737,CAPÃO DO LEÃO,164,1236,ESC. MUN. PROF. ELMAR DA SILVA COSTA,"PRACA DA IMPRENSA, 251",-31.7635632,-52.4237416
85944,CERRO GRANDE DO SUL,84,1325,ESC MUNICIPAL DE ENS FUND FORTALEZA,"RUA DR. JORGE ALFREDO HENNING, 855",-30.5968439,-51.7507675
85944,CERRO GRANDE DO SUL,84,1341,E. E. DE ENS. FUND. MARIA DE JESUS SCHUMMACHER,AVENIDA SETE DE SETEMBRO,-30.6356764,-51.727305
85944,CERRO GRANDE DO SUL,84,1350,E. E. DE ENS. MEDIO MEM DE SA,"RUA DR. HENRIQUE VILA NOVA, 30",,
85944,CERRO GRANDE DO SUL,84,1368,E. E. DE ENS. FUND. FRANCISCO JOSE PEREIRA,ESTRADA GARAMBEU,-30.6358874,-51.705331
85944,CERRO GRANDE DO SUL,84,1376,E. E. DE ENS. FUND. MANOELA ALVES PACHECO,ESTRADA PESSEGUEIROS,,
85944,CERRO GRANDE DO SUL,84,1384,UNIDADE DE SAÚDE ANTÔNIO MOSCARDINI NETTO,SAO JOSE,-28.161402,-54.7299898
85944,CERRO GRANDE DO SUL,84,1392,ESCOLA MUNICIPAL DE ENS. FUND. ANTONIO JOSE PEREIRA,ESTRADA DATA DOS TAVARES,,
85944,CERRO GRANDE DO SUL,84,1406,ESCOLA MUNICIPAL DE ENS. FUND. JOSE DE ALENCAR,ESTRADA CINCO ESTUFAS,,
85944,CERRO GRANDE DO SUL,84,1414,ESCOLA MUNICIPAL DE ENS. FUND. SANTA INES,ESTRADA CAMPO DOS TEIXEIRAS,,
85944,CERRO GRANDE DO SUL,84,1422,ESPORTE CLUBE TIRIRICA,TIRIRICA    ,-30.4759045,-51.7757146
85944,CERRO GRANDE DO SUL,84,1430,ESCOLA MUNICIPAL DE ENS. FUND. PADRE REUS,ESTRADA PICADA DA CRUZ,,
85944,CERRO GRANDE DO SUL,84,1449,SALÃO PAROQUIAL IGREJA SANTA BÁRBARA,ESTRADA CACHOEIRA DO IPE,,
85944,CERRO GRANDE DO SUL,84,1490,SALÃO PAROQUIAL IGREJA SÃO JOSÉ,ESTRADA SÃO JOSÉ,-28.1396682,-54.8157018
88269,CHUVISCA,12,1015,E E DE 1 GRAU INC HILÁRIO MARIANO USZACKI,CAPELA VELHA,,
88269,CHUVISCA,12,1023,SALAO PAROQUIAL DA CAPELA SAO PEDRO,,-30.7554935,-51.9786927
88269,CHUVISCA,12,1031,SALAO PAROQUIAL DO DIVINO ESPIRITO SANTO,,-30.7554935,-51.9786927
88269,CHUVISCA,12,1040,ESCOLA MUNICIPAL DE ENS. FUND. ARLINDO BONIFÁCIO PIRES,COSTA DO SUTIL,,
88269,CHUVISCA,12,1058,ESC. MUNIC. DE ENS. FUND. MARECHAL DEODORO,BOA VISTA  ,,
88269,CHUVISCA,12,1074,E E DE 1 GRAU PROF ALAÍDES SCHUMACHER PINHEIRO,CHUVISCA                               SÃO BRAZ 9 DISTRITO,,
88269,CHUVISCA,12,1082,SALÃO DA COMUNIDADE NOSSA SENHORA DE LURDES,GUARAXAIM DA SERRA                     SÃO BRÁS 9 DISTRITO,,
88269,CHUVISCA,12,1104,ESCOLA MUNICIPAL DE ENS. FUND. PROFESSOR WILSON LUIZ DA SILVA,,-30.7554935,-51.9786927
88269,CHUVISCA,12,1112,ESCOLA MUNICIPAL DE ENS. FUND. SANTA LUZIA,PICADA GRANDE  ,-30.7401154,-51.9743809
88269,CHUVISCA,12,1139,ESCOLA MUNICIPAL DE ENS. FUND. ALVINO NIQUEL,,-30.7554935,-51.9786927
88269,CHUVISCA,12,1147,ESCOLA MUNICIPAL DE ENS. FUND. GEORGE HASS,,-30.7554935,-51.9786927
85464,CRISTAL,12,1511,ESCOLA MUNICIPAL ENS. FUND. ANTONIO CURI,PASSO DA CANCELA,,
85464,CRISTAL,12,1686,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,CORDEIRO,-31.0137732,-51.9117061
85464,CRISTAL,12,1694,COLÉGIO ESTADUAL BENTO GONÇALVES DA SILVA,"RUA JOSÉ APARECIDO VIEIRA DE ALMEIDA, S/N   F 3678-1574",,
85464,CRISTAL,12,1708,SALAO PAROQUIAL DA IGREJA CATOLICA,CRISTAL                                VILA CRISTAL 7 DIST  ,,
85464,CRISTAL,12,1767,ESCOLA MUNICIPAL DE ENS. FUND. OTTO BECKER,BUTIA    ,-30.0782087,-51.2378462
85464,CRISTAL,12,2143,ESC. EST. ENS. FUND. DARCY PEIXOTO DA SILVEIRA - CIEP,RUA LAJEADO S/N,-31.0018823,-52.0485303
85464,CRISTAL,12,2151,UNIDADE BÁSICA DE SAÚDE,VILA FORMOSA,-30.0811163,-51.2314478
86274,DOM FELICIANO,12,1015,CTG,CENTRO,-30.0826822,-51.0272732
86274,DOM FELICIANO,12,1023,ESCOLA ESTADUAL DOM FELICIANO,RUA VENANCIO AIRES S/N                 CENTRO,-29.9380315,-50.9951157
86274,DOM FELICIANO,12,1031,GINÁSIO MUNICIPAL DE ESPORTES (ESCOLA CATULINO EM REFORMA),"RUA BORGES DE MEDEIROS, 279",-30.704466,-52.1087
86274,DOM FELICIANO,12,1040,ASSOCIAÇÃO RURAL DOS MORADORES DO CAPIVARI,CAPIVARI                               ZONA RURAL,,
86274,DOM FELICIANO,12,1058,SALÃO DA COMUNIDADE SÃO CASSEMIRO (ANTIGA ESCOLA SÃO VALENTIM),COLÔNIA NOVA,,
86274,DOM FELICIANO,12,1066,SALÃO DA COMUNIDADE SANTA CECÍLIA,ZONA RURAL,,
86274,DOM FELICIANO,12,1074,ESCOLA MUNICIPAL SAO JOAO BATISTA,LOCALIDADE GASPAR SIMOES ,,
86274,DOM FELICIANO,12,1082,ESCOLA MUNICIPAL N SRA  DA CONCEICAO,,,
86274,DOM FELICIANO,12,1090,ESCOLA MUNICIPAL SANTA TERESINHA,FAXINAL                                ZONA RURAL,,
86274,DOM FELICIANO,12,1104,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,CAVADEIRA,,
86274,DOM FELICIANO,12,1112,ESCOLA MUNICIPAL PADRE VIEIRA,PONTE DO SUTIL                        ZONA RURAL,,
86274,DOM FELICIANO,12,1120,ESCOLA MUNICIPAL CASTRO ALVES,REMANSO                                ZONA RURAL,,
86274,DOM FELICIANO,12,1139,ESCOLA MUNICIPAL PADRE CONSTANTINO,LINHA AMARAL FERRADOR                  ZONA RURAL  ,,
86274,DOM FELICIANO,12,1147,SALÃO COMUNIDADE SAGRADO CORAÇÃO DE JESUS,CAMINHO NOVO                           ZONA RURAL,,
86274,DOM FELICIANO,12,1155,CENTRO COMUNITARIO CRISTO RESSUSCITADO,CERRO DO CAPITAO                       ZONA RURAL  ,,
86274,DOM FELICIANO,12,1163,SOCIEDADE SANTO ADALBERTO,LINHA TIGRE                            ZONA RURAL  ,,
86290,DOM PEDRITO,18,1015,E. NOSSA SENHORA DO HORTO,"AV. RIO BRANCO, 1206",-30.9854627,-54.6701879
86290,DOM PEDRITO,18,1031,E. E. BERNARDINO ANGELO,"RUA 07 DE SETEMBRO, 1309",,
86290,DOM PEDRITO,18,1040,E. E. DE ENS. MEDIO NOSSA SENHORA DO PATROCINIO,"RUA JOSE BONIFACIO, 1332",-30.9822766,-54.6751502
86290,DOM PEDRITO,18,1058,E. E. E. F. CORONEL URBANO DA CHAGAS,"RUA MINISTRO DEMÉTRIO MERCIO XAVIER, 1359",-30.9813777,-54.667095
86290,DOM PEDRITO,18,1104,CLUBE COMERCIAL,"RUA BERNARDINO ANGELO, 915",-30.9822763,-54.6811976
86290,DOM PEDRITO,18,1112,E. M. R. E. F. PEDRO BERNARDO DOS SANTOS,CERRO DOS MELLO,,
86290,DOM PEDRITO,18,1120,RANCHO FARROUPILHA DR. ANTÔNIO CÂNDIDO DA SILVA NETO,AV. BORGES DE MEDEIROS - PRAÇA CENTRAL,,
86290,DOM PEDRITO,18,1139,E. E. E. F. SENADOR PASQUALINI,"RUA PROFESSOR PAMPLONA, 771",-30.9682859,-54.674035
86290,DOM PEDRITO,18,1147,E. M. SEPE TIARAJU,CAMPO SECO,-30.6553388,-54.7654956
86290,DOM PEDRITO,18,1155,E. M. ANNA RIET PINTO,BR 293,-30.9732689,-54.651582
86290,DOM PEDRITO,18,1171,E.M.E.F. ARGENY DE OLIVEIRA JARDIM,"DAVI CANABARRO, 100",-30.9720295,-54.6793453
86290,DOM PEDRITO,18,1198,SALÃO SÃO DOMINGOS,TRÊS VENDAS - 3 SUB DISTRITO,,
86290,DOM PEDRITO,18,1228,ESCOLA ESTADUAL NA SERRILHADA,,-30.9744014,-54.6613625
86290,DOM PEDRITO,18,1244,E. E. E. F. DULCE DA FONTE ABREU,"RUA 03 DE OUTUBRO, 23",,
86290,DOM PEDRITO,18,1252,ESCOLA MUNICIPAL SUCESSAO DO MORAES,UPACARAI,-31.0809227,-54.9390721
86290,DOM PEDRITO,18,1260,E. E. RIZOLETA DE QUADROS,TORQUATO SEVERO - 2 DISTRITO,,
86290,DOM PEDRITO,18,1295,ASSOCIACAO RURAL,"AV. RIO BRANCO, 896",-30.9847009,-54.6751598
86290,DOM PEDRITO,18,1309,E. E. E. F. PROFESSOR PAMPLONA,"SERAFIM DOS ANJOS FREIRE, 2270",,
86290,DOM PEDRITO,18,1317,E. E. E. F. ARTHUR VILLAMIL DE CASTRO,,-30.9744014,-54.6613625
86290,DOM PEDRITO,18,1325,E. M. E. F. PROF. BERNARDINO TATU,"RUA CONDE DE PORTO ALEGRE, 535",-30.9880018,-54.6754066
86290,DOM PEDRITO,18,1333,E. M. E. F. ALDA SEABRA,"RUA OSVALDO ARANHA, 2048",,
86290,DOM PEDRITO,18,1341,E. E. E. F.  ALZIRA BARCELLOS,"RUA SANTOS DUMONT, 1428",-30.992738,-54.6747116
86290,DOM PEDRITO,18,1350,E. E. E. F. HELOIZA LOUZADA,"RUA PROF. PAMPLONA, 424",-30.9682859,-54.674035
86290,DOM PEDRITO,18,1368,E. M. E. F. DR. JOSE TUDE DE GODOY,"RUA WALTER GOWERT, 2088",,
86290,DOM PEDRITO,18,1376,E. E. E. F. GETULIO DORNELES VARGAS - CIEP,"RUA PEDRO PAZ SOBRINHO, N. 1991",,
86290,DOM PEDRITO,18,1384,E. M. E. F. ALCIDES MAIA,"RUA MAJOR LEOPOLDINO DUTRA SOBRINHO, 727",-30.9673449,-54.6730171
86290,DOM PEDRITO,18,1392,E. M. E. F.  HERODIANO ARRUÉ,"RUA ANTENOR MADRUGA, 3251",,
86355,ENCRUZILHADA DO SUL,19,1015,ESCOLA ESTADUAL BORGES DE MEDEIROS,"RUA CONDE DE PORTO ALEGRE, 154",-30.5509528,-52.5135838
86355,ENCRUZILHADA DO SUL,19,1023,ESCOLA ESTADUAL CARLOS CORREA DA SILVEIRA - GINÁSIO,"RUA FELIPE NORONHA, 261",-30.5451947,-52.5205305
86355,ENCRUZILHADA DO SUL,19,1031,ESCOLA ESTADUAL GOMERCINDA DORNELES DA FONTOURA - NORMAL,"RUA DR. GASTÃO GONÇALVES LOPES, 107",,
86355,ENCRUZILHADA DO SUL,19,1040,ESCOLA MUNICIPAL ANJO DA GUARDA,"RUA TEN. CEL. AVIADOR JOSÉ ROBERTO SPALDING CORRÊA, 278",,
86355,ENCRUZILHADA DO SUL,19,1082,CENTRO COMUNITÁRIO - CERRO DA MARIA SANTA,CERRO DA MARIA SANTA,-30.6619008,-52.3626441
86355,ENCRUZILHADA DO SUL,19,1090,SALÃO DO ALFEU - CHANÃ - PRIMEIRO DISTRITO,CHANA - PRIM.DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1104,CENTRO COMUNITÁRIO SERRINHA DOS FONSECAS - ANTIGA ESCOLA SÃO PEDRO,SERRINHA DOS FONSECAS                  PRIM.DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1112,ESTAÇÃO EXPERIMENTAL - PRIMEIRO DISTRITO - ESCOLA HONÓRIO CARVALHO,ESTACAO EXPERIMENTAL                   PRIM. DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1120,SALÃO DA IGREJA - ALTO DAS FIGUEIRAS - PRIMEIRO DISTRITO,ALTO DAS FIGUEIRAS                     PRIM. DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1155,CENTRO COMUNITÁRIO DIVINO ESPIRITO SANTO - VAU DOS PRESTES- 2 DISTRITO,VAU DOS PRESTES-PROX.ZEFERINO PRESTES  SEG.DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1163,ASSOC. DA BANANEIRA (PEQ. AGRICULTORES)- RINCÃO DA FORMIGA- 1 DISTRITO,RINCAO DA FORMIGA - PRIM. DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1171,SEDE DO ASSENTAMENTO GUARA (MOTRIZA) - SERRA DOS NASCENTES,SERRA DOS NASCENTES,,
86355,ENCRUZILHADA DO SUL,19,1180,ESCOLA MUNICIPAL DOM JOAO VI - CORONEL PRESTES,CORONEL PRESTES - CINDO - ESTRADA ABRANJO,,
86355,ENCRUZILHADA DO SUL,19,1198,E. M. SELMA BECKER DA SILVEIRA - CORONEL PRESTES - SEGUNDO DISTRITO,CORONEL PRESTES                        SEG. DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1210,ESCOLA MUNICIPAL CASSIANO JOSE MORALLES - COXILHA DAS FIGUEIRAS,COXILHA DAS FIGUEIRAS,,
86355,ENCRUZILHADA DO SUL,19,1228,CENTRO COMUNITÁRIO PONTA DOS VARGAS - ANTIGA ESCOLA GONÇALVES LEDO,PONTA DOS VARGAS - PRÓXIMO DIAMARANTE NUNES,,
86355,ENCRUZILHADA DO SUL,19,1252,ASSOCIAÇÃO PONTA DOS VARGAS - PRÓX.AO AQUINO (ANTIGA JESUINO GUTERRES),PONTA DOS VARGAS - PRÓXIMO AO AQUINO,,
86355,ENCRUZILHADA DO SUL,19,1260,CENTRO COMUNTÁRIO RINCÃO DOS MACHADOS - ANTIGA ESCOLA VISCONDE DE MAUÁ,EM FRENTE À ANTIGA ESCOLA VISCONDE DE MAUÁ - RINCAO DOS MACHADOS,,
86355,ENCRUZILHADA DO SUL,19,1279,ESCOLA MUNICIPAL BIBIANO BATISTA - PINHEIRO - QUARTO DISTRITO,PINHEIRO                               QUARTO DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1287,SALÃO DO SR. RENILDO - CHAPADA - PROX. AO VALINHO - QUARTO DISTRITO,CHAPADA - PROXIMO AO VALINHO             QUARTO DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1295,ASSOCIAÇÃO DA PALMA - E.  NOSSA SENHORA DO CARMO - 4 DISTRITO,PALMAS QUARTO DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1309,ESCOLA ESTADUAL DOUTOR MANUEL MARIANO DA ROCHA,"RUA ALFREDO SILVEIRA, 220",-30.5581378,-52.5360009
86355,ENCRUZILHADA DO SUL,19,1317,CENTRO COMUNITÁRIO PASSO DA CACHOEIRA - PRIMEIRO DISTRITO,PASSO DA CACHOEIRA                     PRIM.DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1325,ESCOLA MUNICIPAL BRANCA DE NEVE - VILA JACINTO - CAMPOS VERDES,"RUA EDU BARONI, 471",-30.5339437,-52.5234617
86355,ENCRUZILHADA DO SUL,19,1333,CENTRO COMUNITÁRIO NOSSA SENHORA DO ROSÁRIO - LAVA PÉS,"RUA FRANCISCO AZAMBUJA, 241 - LAVA PÉS",-30.5438891,-52.514245
86355,ENCRUZILHADA DO SUL,19,1341,CENTRO COMUNITÁRIO ALTO ALEGRE,RUA LUCIO CARDOSO     SUBURBIO,,
86355,ENCRUZILHADA DO SUL,19,1350,CENTRO COMUNITÁRIO PASSO DOS NOBRES - ANTIGA ESCOLA SÃO LUCAS,PASSO DOS NOBRES - TERCEIRO DISTRITO,,
86355,ENCRUZILHADA DO SUL,19,1368,ESCOLA MUNICIPAL MARECHAL RONDON - DOM MARCOS,ESTRADA DOM MARCOS,,
86355,ENCRUZILHADA DO SUL,19,1384,CENTRO COMUNITÁRIO SÃO JOSÉ - VAU DOS PRESTES,VAU DOS PRESTES (PERTO ESCOLA RUY BARBOSA),,
86355,ENCRUZILHADA DO SUL,19,1392,ESCOLA MUNICIPAL SAO LUIZ - ASSENTAMENTO SEGREDO FARROUPILHA,RINCAO DA FORMIGA-ASSENTAMENTO SEGREDO FARROUPILHA,,
86355,ENCRUZILHADA DO SUL,19,1406,E. M. MACHADO DE ASSIS - ALTO DA RONDINHA,"AV. ZEFERINO PEREIRA LUZ, N. 2109",,
86355,ENCRUZILHADA DO SUL,19,1414,ESCOLA ESTADUAL BARAO DO QUARAI,"RUA ZIGOMAR SPERB, 20",-30.5378655,-52.520105
86355,ENCRUZILHADA DO SUL,19,1422,SALÃO DO ASSENTAMENTO PADRE RÉUS - ESTRADA FOLES,ESTRADA FOLES - ASSENTAMENTO PADRE REUS,,
86355,ENCRUZILHADA DO SUL,19,1449,ESCOLA MUNICIPAL 19 DE JULHO - VILA XAVIER,"RUA MARECHAL RONDON, 750",-30.5405163,-52.5301222
86355,ENCRUZILHADA DO SUL,19,1457,CENTRO COMUNITÁRIO - TABULEIRO,TABULEIRO,-30.8207624,-52.9022835
86355,ENCRUZILHADA DO SUL,19,1473,CENTRO COMUNITÁRIO SERRA DOS NASCENTES - ANTIGA ESCOLA SANTA BERNADETE,SERRA DOS NASCENTES - AO LADO DA PROPRIEDADE DA DONA IDÊ,,
86355,ENCRUZILHADA DO SUL,19,1481,ESCOLA MUNICIPAL SAO LUIZ - ASSENTAMENTO SEGREDO FARROUPILHA,SERRA DOS ROSAS,,
86517,ESTEIO,97,1015,CAMARA DE VEREADORES,"RUA 24 DE AGOSTO, 535",-29.8526703,-51.1631908
86517,ESTEIO,97,1023,ESCOLA ADVENTISTA DE ESTEIO,"RUA SANTO AMARO,196",-29.8507771,-51.174617
86517,ESTEIO,97,1031,ESCOLA MUNICIPAL CLODOVINO SOARES,"RUA ULISSES PIMENTEL, 610",-29.8388208,-51.1599473
86517,ESTEIO,97,1040,ESCOLA ESTADUAL BERNARDO VIEIRA DE MELO,"RUA DOS FERROVIÁRIOS,102",-29.849238,-51.1701366
86517,ESTEIO,97,1066,ESCOLA ESTADUAL CAIC,"RUA ORESTES PIANTA,S/N",-29.8565763,-51.1324758
86517,ESTEIO,97,1074,ESCOLA MUNICIPAL DULCE DE MORAES,"RUA REPUBLICA ARGENTINA, 150",-29.8533359,-51.1621537
86517,ESTEIO,97,1082,ESCOLA ESTADUAL EZEQUIEL NUNES,"RUA EZEQUIEL NUNES,181",-29.8616886,-51.1787058
86517,ESTEIO,97,1090,ESCOLA MUNICIPAL JOAO XXIII,"RUA FREDERICO DAHNE, 33",,
86517,ESTEIO,97,1104,ESCOLA ESTADUAL JOSE LOUREIRO DA SILVA,"AVENIDA DOM PEDRO,815",-29.8548916,-51.1692686
86517,ESTEIO,97,1112,ESCOLA MUNICIPAL LUIZA SILVESTRE FRAGA,"RUA AGOSTINHO CAMILO DE BORBA, 530",-29.8464572,-51.1825828
86517,ESTEIO,97,1139,ESCOLA MUNICIPAL OSVALDO ARANHA,"RUA RIO GRANDE,1285",-29.8612437,-51.1714356
86517,ESTEIO,97,1155,CASA DE CULTURA,"RUA PADRE FELIPE, 900",-29.8499364,-51.1668915
86517,ESTEIO,97,1171,ESCOLA MUNICIPAL SANTO INACIO,"AV. PADRE URBANO THIESSEN, 303",,
86517,ESTEIO,97,1201,ESCOLA MUNICIPAL VITORINNA FABRE,"RUA SENADOR SALGADO FILHO, 204",-29.8441576,-51.1508772
86517,ESTEIO,97,1210,ESCOLA ESTADUAL SANTO ANTONIO MARIA CLARET,"RUA PADRE FELIPE, 1450",-29.8501234,-51.1759617
86517,ESTEIO,97,1228,ESCOLA ESTADUAL CAETANO GONCALVES DA SILVA,"AVENIDA DOM PEDRO, 790",-29.8536262,-51.1693946
86517,ESTEIO,97,1236,ESCOLA MUNICIPAL VILA OLIMPICA,"RUA HUGO GUILHERME KLEIN, 198",-29.86339,-51.149293
86517,ESTEIO,97,1244,ESCOLA ESTADUAL DE E. MEDIO BAIRRO DO PARQUE,"RUA CLARISSE LINSPECTOR, 163",,
86517,ESTEIO,97,1252,ESCOLA LA SALLE,"RUA PADRE CLARET,1690",-29.8481835,-51.1568327
86517,ESTEIO,97,1260,ESCOLA MUNICIPAL CAMILO ALVES,"RUA NOVO HAMBURGO, 116",-29.8451022,-51.1524586
86517,ESTEIO,97,1279,ESCOLA ESTADUAL JARDIM PLANALTO,"RUA COELHO NETO,100",-29.8583774,-51.1393682
86517,ESTEIO,97,1287,ESCOLA MUNICIPAL ERICO VERISSIMO,"RUA SANTANA,253",-29.8620831,-51.1523918
86517,ESTEIO,97,1295,ESCOLA MUNICIPAL ALBERTO PASQUALINE,"RUA ARTUR DA COSTA E SILVA, 55",,
86517,ESTEIO,97,1317,ESCOLA ESTADUAL AUGUSTO MEYER,"RUA RIO PARDO, 1187",-29.8396838,-51.1647041
86517,ESTEIO,97,1325,ESCOLA MUNICIPAL MARIA C. S. MARQUES,"RUA MANOEL DOS SANTOS, 212",-29.8677573,-51.1064623
86517,ESTEIO,97,1333,ESCOLA MUNICIPAL FLORES DA CUNHA,"RUA NOVO HAMBURGO, 1511",-29.8600136,-51.1522332
86517,ESTEIO,97,1341,ESCOLA MUNICIPAL MARIA LYGIA,"RUA OSVALDO JESUS VIEIRA, 345",-29.8577655,-51.1315967
86517,ESTEIO,97,1350,ESCOLA ESTADUAL TOMÉ DE SOUZA,"RUA PAROBÉ, 214",-29.8437376,-51.1640099
87211,JAGUARÃO,25,1058,CAMARA MUNICIPAL DE VEREADORES,"RUA GENERAL OSORIO, 535",-32.5643108,-53.3771665
87211,JAGUARÃO,25,1066,CENTRO DE SAUDE,"RUA XV DE NOVEMBRO, 77",,
87211,JAGUARÃO,25,1074,ESCOLA MUNICIPAL DE ENS. FUND. MAL. CASTELO BRANCO,PRACA ANTONIO JOAQUIM RODRIGUES DE LIMA,,
87211,JAGUARÃO,25,1155,CLUBE 24 DE AGOSTO,"RUA AUGUSTO LEIVAS, 217",-32.5659275,-53.371228
87211,JAGUARÃO,25,1163,COLEGIO ESTADUAL CARLOS ALBERTO RIBAS,"RUA JOAQUIM CAETANO, 33",-32.5580597,-53.3728186
87211,JAGUARÃO,25,1171,INSTITUTO DE EDUCACAO ESPIRITO SANTO,"RUA DUQUE DE CAXIAS, 1721",-32.5604083,-53.3721134
87211,JAGUARÃO,25,1180,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,"PRACA HERMES PINTO AFFONSO, 75",,
87211,JAGUARÃO,25,1198,ESCOLA ESTADUAL DE ENS. FUND. HERMES PINTOS AFFONSO,"RUA DA PAZ, 1478",-32.5588769,-53.3848174
87211,JAGUARÃO,25,1201,UNIVERSIDADE FEDERAL DO PAMPA,"RUA CONSELHEIRO DIANA, 650",-32.5547622,-53.3920305
87211,JAGUARÃO,25,1228,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,"AV. 27 DE JANEIRO, 993",,
87211,JAGUARÃO,25,1236,ESCOLA ESTADUAL DE ENS. FUND. PIO XII,"RUA AUGUSTO LEIVAS, 159",-32.5586313,-53.3754943
87211,JAGUARÃO,25,1244,ESCOLA MUN. DE ENS. FUND. COMPLETO MARCILIO DIAS,"RUA 24 DE MAIO, 430",-32.5643454,-53.3874069
87211,JAGUARÃO,25,1260,SALAO PAROQUIAL DA IMACULADA CONCEICAO,"RUA CEL DE DEUS DIAS, S/N",-32.5637978,-53.3796509
87211,JAGUARÃO,25,1287,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,"RUA MARECHAL DEODORO, 1075",-32.5603018,-53.3787501
87211,JAGUARÃO,25,1295,PIQUETE COXILHA DE SANTANA,2 SUB-DISTRITO,,
87211,JAGUARÃO,25,1317,CAPELA PEDRAS BRANCAS,3 SUB-DISTRITO,,
87211,JAGUARÃO,25,1325,CAPELA NOSSA SENHORA DE LOURDES,3 SUB-DISTRITO   ,,
87211,JAGUARÃO,25,1341,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CENI SOARES DIAS,"RUA RUBENS CORREA TERRA, 280",,
87211,JAGUARÃO,25,1350,MINISTÉRIO PÚBLICO,"RUA URUGUAI, 1500",-32.5578171,-53.3861606
87211,JAGUARÃO,25,1368,ESCOLA MUNICIPAL DE ENS. FUND. GENERAL ANTÔNIO DE SAMPAIO,"CORREDOR DAS TROPAS, 1197",-32.5535509,-53.3616749
